   149577215.08883715        2610886.1077708360     
  
   149508867.29588568        5220976.9106215928     
  
   149394977.44064283        7829477.3458909066     
  
   149235580.21522403        10435592.835361056     
  
   149030724.17379528        13038529.527295301     
  
   148780471.71778318        15637494.538253959     
  
   148484899.07686654        18231696.194615513     
  
   148144096.28575617        20820344.273729168     
  
   147758167.15676913        23402650.244625486     
  
   147327229.24820653        25977827.508211650     
  
   146851413.82854378        28545091.636878312     
  
   146330865.83644488        31103660.613444950     
  
   145765743.83661246        33652755.069370985     
  
   145156219.97148719        36191598.522160105     
  
   144502479.90881130        38719417.611885481     
  
   143804722.78507212        41235442.336763717     
  
   143063161.14484283        43738906.287706062     
  
   142278020.87603918        46229046.881775081     
  
   141449541.14111137        48705105.594475850     
  
   140577974.30419254        51166328.190811008     
  
   139663585.85422590        53611964.955029093     
  
   138706654.32409385        56041270.918996274     
  
   137707471.20577365        58453506.089121975     
  
   136666340.86154589        60847935.671769090     
  
   135583580.43128228        63223830.297080308     
  
   134459519.73584124        65580466.241152309     
  
   133294501.17660101        67917125.646490023     
  
   132088879.63116014        70233096.740674108     
  
   130843022.34523803        72527674.053174645     
  
   129557308.82080765        74800158.630245388     
  
   128232130.70049520        77049858.247832716     
  
   126867891.64828120        79276087.622434914     
  
   125465007.22654013        81478168.619847074     
  
   124023904.76945545        83655430.461728230     
  
   122545023.25284876        85807209.929928124     
  
   121028813.16046312        87932851.568510562     
  
   119475736.34674048        90031707.883412689     
  
   117886265.89613579        92103139.539678946     
  
   116260885.97901016        94146515.556209505     
  
   114600091.70414731        96161213.497964069     
  
   112904388.96793771        98146619.665562734     
  
   111174294.30027717        100102129.28222534     
  
   109410334.70722593        102027146.67799345     
  
   107613047.51047678        103921085.47117794     
  
   105782980.18368097        105783368.74697724     
  
   103920690.18568155        107613429.23321229     
  
   102026744.79070535        109410709.47312368     
  
   100101720.91556485        111174661.99517931     
  
   98146204.943922848        112904749.47984029     
  
   96160792.547673658        114600444.92323436     
  
   94146088.505494654        116261231.79768728     
  
   92102706.518624082        117886604.20906270     
  
   90031269.023920849        119476067.05086333     
  
   87932407.004263192        121029136.15504576     
  
   85806759.796344444        122545338.43950346     
  
   83654974.895923957        124024212.05217284     
  
   81477707.760592550        125465306.51171851     
  
   79275621.610113040        126868182.84475496     
  
   77049387.224396035        128232413.71956265     
  
   74799682.739172816        129557583.57625808     
  
   72527193.439427957        130843288.75337778     
  
   70232611.550653532        132089137.61083841     
  
   67916636.027989894        133294750.64923429     
  
   65579972.343315788        134459760.62543744     
  
   63223332.270354219        135583812.66446370     
  
   60847433.667857878        136666564.36757177     
  
   58453000.260941625        137707685.91656154     
  
   56040761.420627698        138706860.17424044     
  
   53611451.941671088        139663782.78102699     
  
   51165811.818733193        140578162.24766201     
  
   48704586.020970888        141449720.04399955     
  
   46228524.265110835        142278190.68385026     
  
   43738380.787077375        143063321.80585149     
  
   41234914.112243913        143804874.25033918     
  
   38718886.824377619        144502622.13219881     
  
   36191065.333347976        145156352.90967232     
  
   33652219.641669810        145765867.44910076     
  
   31103123.109951928        146330980.08558261     
  
   28544552.221323047        146851518.67952937     
  
   25977286.344906040        147327324.66910121     
  
   23402107.498413958        147758253.11850664     
  
   20819800.109938189        148144172.76215160     
  
   18231150.779003479        148484966.04462433     
  
   15636948.036960464        148780529.15650421     
  
   13037982.106790740        149030772.06598309     
  
   10435044.662395833        149235618.54629010     
  
   7828928.5874445001        149395006.19891113     
  
