   9.64966044E-02   4.98353547E-05
  0.192993209       3.96736665E-04
  0.289489806       1.32803293E-03
  0.385986418       3.11175967E-03
  0.482483000       5.98763721E-03
  0.578979611       1.01584746E-02
  0.675476193       1.57826114E-02
  0.771972835       2.29672622E-02
  0.868469417       3.17628980E-02
  0.964965999       4.21590805E-02
   1.06146264       5.40816896E-02
   1.15795922       6.73913583E-02
   1.25445592       8.18838626E-02
   1.35095239       9.72916186E-02
   1.44744897      0.113287099    
   1.54394567      0.129487559    
   1.64044225      0.145461097    
   1.73693883      0.160734385    
   1.83343542      0.174801394    
   1.92993200      0.187133208    
   2.02642870      0.197188720    
   2.12292528      0.204426095    
   2.21942186      0.208314776    
   2.31591845      0.208347529    
   2.41241503      0.204053029    
   2.50891185      0.195007458    
   2.60540819      0.180846512    
   2.70190477      0.161276162    
   2.79840159      0.136082575    
   2.89489794      0.105141602    
   2.99139476       6.84254840E-02
   3.08789134       2.60100048E-02
   3.18438768      -2.19216645E-02
   3.28088450      -7.50765875E-02
   3.37738109     -0.133050010    
   3.47387767     -0.195327729    
   3.57037425     -0.261288732    
   3.66687083     -0.330210239    
   3.76336741     -0.401274949    
   3.85986400     -0.473579973    
   3.95636058     -0.546147406    
   4.05285740     -0.617937446    
   4.14935398     -0.687861025    
   4.24585056     -0.754796565    
   4.34234715     -0.817605436    
   4.43884373     -0.875149310    
   4.53534031     -0.926307857    
   4.63183689     -0.969997108    
   4.72833347      -1.00518703    
   4.82483006      -1.03092027    
   4.92132664      -1.04632795    
   5.01782370      -1.05064809    
   5.11431980      -1.04323888    
   5.21081638      -1.02359378    
   5.30731297     -0.991353631    
   5.40380955     -0.946316600    
   5.50030661     -0.888446152    
   5.59680319     -0.817878604    
   5.69329929     -0.734925270    
   5.78979588     -0.640072584    
   5.88629246     -0.533983231    
   5.98278952     -0.417489856    
   6.07928610     -0.291590720    
   6.17578268     -0.157437190    
   6.27227879      -1.63250826E-02
   6.36877537      0.130322874    
   6.46527243      0.280969739    
   6.56176901      0.433982253    
   6.65826559      0.587654531    
   6.75476217      0.740226328    
   6.85125828      0.889905572    
   6.94775534       1.03489530    
   7.04425192       1.17341018    
   7.14074850       1.30370772    
   7.23724508       1.42410851    
   7.33374166       1.53302073    
   7.43023825       1.62896121    
   7.52673483       1.71057868    
   7.62323141       1.77667177    
   7.71972799       1.82620788    
   7.81622505       1.85833883    
   7.91272116       1.87241387    
   8.00921822       1.86799157    
   8.10571480       1.84484684    
   8.20221138       1.80297768    
   8.29870796       1.74260616    
   8.39520359       1.66417944    
   8.49170113       1.56836152    
   8.58819771       1.45603514    
   8.68469429       1.32828343    
   8.78119087       1.18638206    
   8.87768745       1.03178298    
   8.97418404      0.866097391    
   9.07068062      0.691075146    
   9.16717720      0.508583844    
   9.26367378      0.320585132    
   9.36017036      0.129110336    
   9.45666695      -6.37653619E-02
   9.55316353     -0.255949110    
   9.64966011     -0.445356727    
