   7.07106739E-02   7.02201724E-02
  0.141421348      0.139459342    
  0.212125629      0.208838657    
  0.282829911      0.277228087    
  0.353527784      0.344621360    
  0.424219280      0.411018580    
  0.494904399      0.476419836    
  0.565583110      0.540825248    
  0.636255443      0.604234815    
  0.706921399      0.666648746    
  0.777580917      0.728067100    
  0.848234057      0.788489878    
  0.918880820      0.847917259    
  0.989521205      0.906349301    
   1.06015515      0.963786066    
   1.13078272       1.02022767    
   1.20140398       1.07567430    
   1.27201879       1.13012588    
   1.34262729       1.18358254    
   1.41322935       1.23604441    
   1.48382497       1.28751159    
   1.55441427       1.33798420    
   1.62499714       1.38746226    
   1.69557369       1.43594587    
   1.76614380       1.48343515    
   1.83670759       1.52993023    
   1.90726495       1.57543111    
   1.97781599       1.61993790    
   2.04836059       1.66345072    
   2.11889887       1.70596969    
   2.18943071       1.74749482    
   2.25995612       1.78802621    
   2.33047533       1.82756388    
   2.40098810       1.86610818    
   2.47149444       1.90365899    
   2.54199433       1.94021642    
   2.61248803       1.97578061    
   2.68297529       2.01035142    
   2.75345612       2.04392910    
   2.82393050       2.07651401    
   2.89439869       2.10810590    
   2.96486044       2.13870502    
   3.03531575       2.16831136    
   3.10576487       2.19692516    
   3.17620754       2.22454619    
   3.24664378       2.25117493    
   3.31707358       2.27681136    
   3.38749719       2.30145526    
   3.45791435       2.32510710    
   3.52832508       2.34776688    
   3.59872961       2.36943460    
   3.66912770       2.39011049    
   3.73951936       2.40979457    
   3.80990458       2.42848682    
   3.88028359       2.44618726    
   3.95065618       2.46289635    
   4.02102232       2.47861385    
   4.09138203       2.49334002    
   4.16173553       2.50707483    
   4.23208284       2.51981854    
   4.30242348       2.53157115    
   4.37275791       2.54233265    
   4.44308615       2.55210328    
   4.51340771       2.56088305    
   4.58372307       2.56867218    
   4.65403223       2.57547045    
   4.72433472       2.58127809    
   4.79463100       2.58609533    
   4.86492109       2.58992219    
   4.93520451       2.59275889    
   5.00548172       2.59460521    
   5.07575274       2.59546137    
   5.14601707       2.59532762    
   5.21627522       2.59420395    
   5.28652716       2.59209013    
   5.35677242       2.58898664    
   5.42701149       2.58489347    
   5.49724436       2.57981086    
   5.56747055       2.57373881    
   5.63769054       2.56667709    
   5.70790434       2.55862617    
   5.77811146       2.54958606    
   5.84831238       2.53955674    
   5.91850710       2.52853847    
   5.98869562       2.51653099    
   6.05887747       2.50353479    
   6.12905312       2.48954988    
   6.19922256       2.47457623    
   6.26938534       2.45861411    
   6.33954191       2.44166350    
   6.40969229       2.42372417    
   6.47983599       2.40479660    
   6.54997349       2.38488078    
   6.62010479       2.36397696    
   6.69022989       2.34208488    
   6.76034832       2.31920505    
   6.83046055       2.29533720    
   6.90056658       2.27048135    
   6.97066593       2.24463797    
   7.04075909       2.21780682    
   7.11084604       2.18998814    
   7.18092632       2.16118217    
   7.25100040       2.13138890    
   7.32106829       2.10060835    
   7.39112997       2.06884074    
   7.46118498       2.03608608    
   7.53123379       2.00234413    
   7.60127640       1.96761549    
   7.67131233       1.93189991    
   7.74134207       1.89519763    
   7.81136560       1.85750878    
   7.88138294       1.81883335    
   7.95139360       1.77917147    
   8.02139854       1.73852324    
   8.09139633       1.69688869    
   8.16138840       1.65426791    
   8.23137379       1.61066103    
   8.30135250       1.56606817    
   8.37132549       1.52048945    
   8.44129181       1.47392488    
   8.51125240       1.42637455    
   8.58120632       1.37783861    
   8.65115356       1.32831693    
   8.72109509       1.27780974    
   8.79102993       1.22631717    
   8.86095810       1.17383933    
   8.93088055       1.12037635    
   9.00079632       1.06592822    
   9.07070637       1.01049507    
   9.14060974      0.954076946    
   9.21050644      0.896673977    
   9.28039742      0.838286221    
   9.35028172      0.778913796    
   9.42015934      0.718556762    
   9.49003124      0.657215238    
   9.55989647      0.594889283    
   9.62975597      0.531578958    
   9.69960880      0.467284381    
   9.76945496      0.402005672    
   9.83929539      0.335742891    
   9.90912914      0.268496156    
   9.97895622      0.200265527    
   10.0487776      0.131051108    
   10.1185923       6.08529933E-02
  
  0.141421348      0.140930846    
  0.282842696      0.280880690    
  0.424251258      0.421610147    
  0.565659821      0.561349750    
  0.707055569      0.700086832    
  0.848438561      0.837821364    
  0.989808798      0.974553466    
   1.13116622       1.11028337    
   1.27251089       1.24501085    
   1.41384280       1.37873626    
   1.55516183       1.51145971    
   1.69646811       1.64318109    
   1.83776164       1.77390063    
   1.97904241       1.90361845    
   2.12031031       2.03233457    
   2.26156545       2.16004896    
   2.40280795       2.28676176    
   2.54403758       2.41247320    
   2.68525457       2.53718328    
   2.82645869       2.66089201    
   2.96764994       2.78359985    
   3.10882854       2.90530658    
   3.24999428       3.02601242    
   3.39114738       3.14571738    
   3.53228760       3.26442146    
   3.67341518       3.38212490    
   3.81452990       3.49882770    
   3.95563197       3.61452985    
   4.09672117       3.72923183    
   4.23779774       3.84293342    
   4.37886143       3.95563483    
   4.51991224       4.06733608    
   4.66095066       4.17803717    
   4.80197620       4.28773832    
   4.94298887       4.39644003    
   5.08398867       4.50414181    
   5.22497606       4.61084366    
   5.36595058       4.71654606    
   5.50691223       4.82124853    
   5.64786100       4.92495203    
   5.78879738       5.02765608    
   5.92972088       5.12936068    
   6.07063150       5.23006630    
   6.21152973       5.32977295    
   6.35241508       5.42848063    
   6.49328756       5.52618933    
   6.63414717       5.62289906    
   6.77499437       5.71861029    
   6.91582870       5.81332302    
   7.05665016       5.90703726    
   7.19745922       5.99975300    
   7.33825541       6.09147024    
   7.47903872       6.18218946    
   7.61980915       6.27191067    
   7.76056719       6.36063337    
