   186039514.63736773        10933188.171095967     
  
   183205085.92512494        21448264.117376409     
  
   178635438.17618170        31148041.966669124     
  
   172554037.42963535        39676139.224573232     
  
   165257887.60731840        46734807.762461424     
  
   157102639.84754738        52099824.656060986     
  
   148484761.69899568        55631696.194363199     
  
   139821660.28898239        57282613.252491370     
  
   131530756.17700154        57098809.267483249     
  
   124008557.22137603        55218202.589682698     
  
   117610781.78605282        51863441.444608085     
  
   112634527.99580655        47330700.273517415     
  
   109303383.15002099        41974789.265461981     
  
   107756219.97249642        36191323.766418383     
  
   108040241.50030947        30396847.681775376     
  
   110108623.36905050        25007907.584202331     
  
   113822871.71783414        20420126.855137911     
  
   118959778.47530556        16988329.186399866     
  
   125222625.25470845        15008708.148819961     
  
   132256074.04188703        14703936.935927033     
  
   139663997.98783848        16211964.957299873     
  
   147029358.18742803        19579063.081246763     
  
   153935129.73090991        24757466.280391157     
  
   159985227.69953710        31607731.899617288     
  
   164824383.77914721        39905695.303657457     
  
   168155976.78606007        49353674.128637955     
  
   169756922.99928552        59595359.318082318     
  
   169488879.62712321        70233646.252157569     
  
   167305199.61174324        80850511.849620610     
  
   163253289.02179307        91027940.927737534     
  
   157472248.81739563        100368852.49093230     
  
   150185919.23407865        108516976.62239504     
  
   141691675.56494701        115174685.27417418     
  
   132345537.16385309        120117882.85172132     
  
   122544336.36349450        123207209.92362040     
  
   112705841.43101771        124394998.26327954     
  
   103247830.27711137        123727628.47619805     
  
   94567164.248242438        121343172.00093348     
  
   87019911.327349380        117464435.73406695     
  
   80903515.446166590        112387758.06204456     
  
   76441906.011128038        106468118.12583804     
  
   73774294.309360281        100101305.01500022     
  
   72948218.584685147        93704041.015660942     
  
   73917186.526346147        87693055.629630804     
  
   76543033.378466874        82464159.694604769     
  
   80602877.416078731        78372368.930245385     
  
   85800324.001170218        75714073.611943990     
  
   91780356.389524147        74712148.472045034     
  
   98147166.589018792        75504749.492203414     
  
   104484032.14278105        78138359.373413756     
  
   110374242.11874084        82565430.422666013     
  
   115422022.97516109        88646743.060283571     
  
   119272414.97779936        96158361.689829782     
  
   121629102.46818721        104802839.14027493     
